0	0	3.9332417920733226e-10	0.0
1	0	9.468884984228755e-11	0.0
1	1	1.0250193139433897e-10	-2.440008226760208e-12
2	0	2.3191148943018116e-11	0.0
2	1	-4.0361986472782344e-13	-1.389716665680195e-11
2	2	3.9228850600880965e-11	1.077869417883712e-11
3	0	3.5199910820900695e-11	0.0
3	1	2.5594375416582426e-12	-1.6068580743815234e-11
3	2	-9.695430469717606e-12	1.1498783874023078e-11
3	3	1.780269466049949e-11	1.8885661803981755e-11
4	0	-3.023871338833104e-12	0.0
4	1	3.126233264762017e-11	1.0559531485007262e-12
4	2	-1.8275555932536426e-11	6.491642325947316e-12
4	3	1.837399032193693e-11	1.1602932175105019e-11
4	4	-1.804663007737808e-11	8.311498831476918e-12
5	0	-4.1816326172703114e-11	0.0
5	1	2.014454351058814e-12	1.161215020561706e-11
5	2	-2.180278789567846e-12	5.8423125957118204e-12
5	3	4.8576296649849034e-12	1.3350624416156113e-11
5	4	1.8032633579366338e-11	-1.1399076853156e-11
5	5	-1.993395252094586e-11	2.0008701974701086e-11
6	0	-1.3647494116228418e-11	0.0
6	1	-2.348872457573749e-11	-3.996442551084811e-12
6	2	-8.506692132674956e-12	1.2912878555276149e-11
6	3	5.8039186654086815e-12	1.967937435840972e-11
6	4	8.172122309375593e-12	3.053946132739532e-12
6	5	9.525567219502158e-12	-3.113721135366966e-11
6	6	-1.4139232430037135e-11	2.755311941919066e-11
7	0	1.3103696312210002e-11	0.0
7	1	7.843612258071658e-13	-2.102584844479618e-11
7	2	-1.7076548818684665e-11	7.911050653176554e-12
7	3	1.641793308940738e-11	5.995697681672858e-12
7	4	-8.942379991645011e-12	2.5384422014122035e-11
7	5	9.705966289973779e-12	-3.539386458523606e-12
7	6	3.335792927158781e-12	-2.3303027200538145e-11
7	7	1.112750512223903e-12	1.1640359201717539e-11
8	0	-6.035497861497485e-12	0.0
8	1	1.5204711071926574e-11	-1.2430471706386923e-11
8	2	-1.146028393805077e-11	-6.138674651336451e-12
8	3	7.881855385519587e-12	-6.6281558530443824e-12
8	4	3.2201736261449315e-12	4.912570697620822e-12
8	5	-2.357942700708129e-12	2.294159032528017e-11
8	6	3.8337201889789614e-12	-6.427710298692122e-12
8	7	-5.069662623329926e-12	-2.044388650979472e-12
8	8	9.238370869361734e-13	-3.3663316805653693e-12
9	0	-1.2478285211587214e-11	0.0
9	1	-2.591947805966611e-12	2.3420035652745964e-12
9	2	-3.7218771657009824e-12	-2.2595901848825374e-12
9	3	-8.862913375272567e-12	2.625510911975372e-12
9	4	8.256626322642087e-12	-1.336849988816312e-11
9	5	-5.0502777118743345e-12	2.1139066428954817e-12
9	6	5.609822034763861e-13	1.0743521495441603e-11
9	7	6.03776366444116e-12	-5.658001780838876e-13
9	8	1.948856421211909e-12	4.475841196143847e-12
9	9	-1.1825439638674272e-11	-1.6468254091168098e-11
10	0	7.038705477845418e-12	0.0
10	1	-7.949639400986283e-12	1.5505922281638034e-13
10	2	-1.164730406086113e-12	7.927548579498492e-12
10	3	-7.589561229419385e-12	1.1145614273444345e-11
10	4	-4.864477945664782e-12	4.276183476475535e-12
10	5	9.003017458325209e-14	-4.997110380020782e-12
10	6	-5.075894595291438e-12	-1.4158721053935422e-12
10	7	-1.2914601422235066e-12	-1.7727646064227377e-13
10	8	7.971716958695904e-12	6.0433925670632146e-12
10	9	9.21001977629711e-12	7.380424343450482e-12
10	10	-1.2470206457584171e-11	-1.3166341727713599e-11
11	0	7.364878343641842e-12	0.0
11	1	4.37993654629309e-12	-3.908431716691614e-12
11	2	-1.226942811116297e-12	8.404999962724586e-13
11	3	7.794546840249051e-13	6.282579161158534e-12
11	4	-6.22135614926667e-12	1.0795351897040688e-11
11	5	1.8229658846962987e-12	9.977323178825083e-12
11	6	-4.3777885638556404e-12	-2.0060825107179295e-12
11	7	-7.307866061026887e-12	-1.7236515868159155e-13
11	8	-9.220316370150167e-13	-8.976948990460245e-13
11	9	6.652095954123199e-13	-3.6978453312288204e-12
11	10	5.016793236247258e-12	1.2780842768572376e-12
11	11	-9.220054496172672e-12	-5.372058617818639e-12
12	0	-6.476105089537549e-12	0.0
12	1	3.83659935692658e-12	3.655208551403099e-12
12	2	-1.1874216051741866e-13	-7.518860057661571e-12
12	3	-5.566024152936032e-13	3.2495036343541105e-12
12	4	3.790309679690015e-12	-5.5639167184699524e-12
12	5	-2.9365683315703995e-12	7.126764906808005e-12
12	6	3.145407262498323e-12	6.677559429546245e-12
12	7	-2.997597001663746e-12	9.279632634910881e-14
12	8	1.1843270652167513e-12	1.1140784582976627e-12
12	9	-5.905476270132674e-12	-4.665618435198484e-12
12	10	-3.0938158100684612e-12	-6.5716686269398274e-12
12	11	7.767920423854232e-12	-3.2079277195477238e-12
12	12	-1.5777161679886187e-12	-6.194530048811624e-12
13	0	-4.250259819047795e-12	0.0
13	1	-6.3816539050874045e-12	1.0447043606509588e-11
13	2	1.989512793972025e-12	-2.6951287569041802e-12
13	3	-4.547956896321577e-12	6.588514003264737e-12
